Indicator Category,Indicator,Year,Sex,Race/Ethnicity,Value,Place,BCHC Requested Methodology,Source,Methods,Notes,90% Confidence Level - Low,90% Confidence Level - High,95% Confidence Level - Low,95% Confidence Level - High
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Male,All,,"Boston, MA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","Infectious Disease Bureau, Boston Public Health Commission",,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Suppressed due to total count <5",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Both,All,1.0,"Chicago, Il","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",,,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Both,All,0.0,"Cleveland, OH","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Ohio Disease Reporting System (Ohio Department of Health,,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Both,Black,0.0,"Cleveland, OH","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Ohio Disease Reporting System (Ohio Department of Health,,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Both,White,0.0,"Cleveland, OH","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Ohio Disease Reporting System (Ohio Department of Health,,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Female,All,0.0,"Cleveland, OH","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Ohio Disease Reporting System (Ohio Department of Health,,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Male,All,0.0,"Cleveland, OH","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Ohio Disease Reporting System (Ohio Department of Health,,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Both,All,3.8,"Columbus, OH","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Ohio Disease Reporting System,,,,,2.3,5.4
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Both,Black,,"Columbus, OH","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Ohio Disease Reporting System,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed due to total count <20.",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Both,Hispanic,,"Columbus, OH","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Ohio Disease Reporting System,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed due to total count <20.",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Both,Other,,"Columbus, OH","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Ohio Disease Reporting System,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed due to total count <20.",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Both,White,,"Columbus, OH","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Ohio Disease Reporting System,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed due to total count <20.",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Female,All,,"Columbus, OH","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Ohio Disease Reporting System,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed due to total count <20.",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Male,All,,"Columbus, OH","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Ohio Disease Reporting System,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed due to total count <20.",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Both,All,2.6,"Dallas, TX","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Texas DHSH- NEDSS query,Crude rates,All data are county level.,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Both,Asian/PI,1.7,"Dallas, TX","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Texas DHSH- NEDSS query,Crude rates,All data are county level.,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Both,Black,1.7,"Dallas, TX","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Texas DHSH- NEDSS query,Crude rates,All data are county level.,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Both,Hispanic,2.5,"Dallas, TX","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Texas DHSH- NEDSS query,Crude rates,All data are county level.,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Both,Other,14.5,"Dallas, TX","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Texas DHSH- NEDSS query,Crude rates,All data are county level.,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Both,White,3.0,"Dallas, TX","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Texas DHSH- NEDSS query,Crude rates,All data are county level.,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Female,All,2.6,"Dallas, TX","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Texas DHSH- NEDSS query,Crude rates,All data are county level.,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Male,All,2.6,"Dallas, TX","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Texas DHSH- NEDSS query,Crude rates,All data are county level.,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Both,All,2.7,"Denver, CO","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Colorado Electronic Disease Reporting System (CEDRS),All reportable conditions diagnosed in Colorado are reported to CEDRS; CEDRS data are available electronically to local health departments for surveillance and so cases may be interviewed.,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Both,Black,5.1,"Denver, CO","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Colorado Electronic Disease Reporting System (CEDRS),All reportable conditions diagnosed in Colorado are reported to CEDRS; CEDRS data are available electronically to local health departments for surveillance and so cases may be interviewed.,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Both,Hispanic,2.6,"Denver, CO","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Colorado Electronic Disease Reporting System (CEDRS),All reportable conditions diagnosed in Colorado are reported to CEDRS; CEDRS data are available electronically to local health departments for surveillance and so cases may be interviewed.,,,,,
