"","provider_id","hospital_name","gastrointestinal","eye","nervous_system","musculoskeletal","skin","genitourinary","cardiovascular","respiratory","other"
"2292",281355,"OGALLALA COMMUNITY HOSPITAL","269","178","67","13","246","8","1","1","2"
"2293",281356,"PERKINS COUNTY HEALTH SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2294",281357,"SIDNEY REGIONAL MEDICAL CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2295",281358,"GORDON MEMORIAL HOSPITAL DISTRICT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2296",281359,"MEMORIAL COMMUNITY HOSPITAL MCH & HEALTH SYSTEM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2297",281360,"BOX BUTTE GENERAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2298",281361,"LEXINGTON REGIONAL HEALTH CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2299",281362,"PHELPS MEMORIAL HEALTH CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2300",281363,"COMMUNITY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301",281364,"BEATRICE COMMUNITY HOSPITAL & HEALTH CENTER, INC",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2302",281365,"JENNIE M MELHAM MEMORIAL MEDICAL CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2303",290001,"RENOWN REGIONAL MEDICAL CENTER","1450","372","204","1499","1855","1121","164","383","574"
"2304",290003,"SUNRISE HOSPITAL AND MEDICAL CENTER","1115","73","107","446","5535","606","200","72","257"
"2305",290005,"NORTH VISTA HOSPITAL","391","0","0","0","719","0","12","0","0"
"2306",290007,"UNIVERSITY MEDICAL CENTER","1862","0","78","281","3537","203","26","90","154"
"2307",290008,"NORTHEASTERN NEVADA REGIONAL HOSPITAL","1796","619","1399","795","74","118","322","6","7"
"2308",290009,"SAINT MARY'S REGIONAL MEDICAL CENTER","607","0","48","640","3685","475","234","228","223"
"2309",290012,"ST ROSE DOMINICAN HOSPITALS - ROSE DE LIMA CAMPUS","204","0","31","302","51","24","120","0","13"
"2310",290019,"CARSON TAHOE REGIONAL MEDICAL CENTER","817","0","286","777","5358","583","69","265","171"
"2311",290021,"VALLEY HOSPITAL MEDICAL CENTER","1139","0","87","535","315","245","46","47","151"
"2312",290022,"DESERT SPRINGS HOSPITAL","1902","0","36","340","179","90","146","8","86"
"2313",290032,"NORTHERN NEVADA MEDICAL CENTER","497","172","131","344","60","94","24","1","16"
"2314",290039,"MOUNTAINVIEW HOSPITAL","2315","0","110","423","1334","755","155","24","214"
"2315",290041,"SUMMERLIN HOSPITAL MEDICAL CENTER","1385","161","81","118","263","1057","109","74","234"
"2316",290045,"ST ROSE DOMINICAN HOSPITALS - SIENA CAMPUS","2323","0","59","1056","167","429","227","246","258"
"2317",290046,"SPRING VALLEY HOSPITAL MEDICAL CENTER","501","0","41","359","237","419","35","3","153"
"2318",290047,"SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER","1645","0","86","1057","55","326","26","82","56"
"2319",290049,"RENOWN SOUTH MEADOWS MEDICAL CENTER","569","729","262","2008","107","64","0","85","1"
"2320",290053,"ST ROSE DOMINICAN HOSPITALS - SAN MARTIN CAMPUS","710","0","16","421","281","221","98","67","170"
"2321",290054,"CENTENNIAL HILLS HOSPITAL MEDICAL CENTER","1085","0","8","434","82","395","123","37","84"
"2322",290057,"HENDERSON HOSPITAL","2","0","0","8","1","2","0","0","0"
"2323",291300,"MOUNT GRANT GENERAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2324",291301,"INCLINE VILLAGE HEALTH CENTER","0","0","0","119","0","0","0","0","0"
"2325",291302,"WILLIAM BEE RIRIE HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2326",291303,"BATTLE MOUNTAIN GENERAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2327",291304,"PERSHING GENERAL HOSPITAL","0","0","0","0","0","0","0","0","0"
"2328",291306,"CARSON VALLEY MEDICAL CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2329",291307,"MESA VIEW REGIONAL HOSPITAL","220","24","0","67","4","1","0","0","3"
"2330",291308,"HUMBOLDT GENERAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2331",291309,"BOULDER CITY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2332",291311,"DESERT VIEW HOSPITAL","254","176","0","107","0","0","0","0","306"
"2333",291312,"GROVER C DILS MEDICAL CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2334",291313,"BANNER CHURCHILL COMMUNITY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2335",291314,"SOUTH LYON MEDICAL CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2336",300001,"CONCORD HOSPITAL","1760","36","44","971","2092","562","27","45","156"
"2337",300003,"MARY HITCHCOCK MEMORIAL HOSPITAL","10207","1457","2817","1402","14236","1263","336","243","851"
"2338",300005,"LAKES REGION GENERAL HOSPITAL","1796","40","14","131","265","184","5","19","43"
"2339",300011,"ST JOSEPH HOSPITAL","4523","26","48","293","581","167","14","92","148"
"2340",300012,"ELLIOT HOSPITAL","16669","1691","766","935","13023","527","71","211","310"
"2341",300014,"FRISBIE MEMORIAL HOSPITAL","2600","495","107","570","1650","294","22","104","69"
"2342",300017,"PARKLAND MEDICAL CENTER","2150","0","57","194","1657","247","8","66","81"
"2343",300018,"WENTWORTH-DOUGLASS HOSPITAL","4273","545","222","772","428","466","7","304","143"
"2344",300019,"CHESHIRE MEDICAL CENTER","4870","745","130","510","95","232","21","111","38"
"2345",300020,"SOUTHERN NH MEDICAL CENTER","5473","40","74","445","466","389","47","24","111"
"2346",300023,"EXETER HOSPITAL INC","6229","233","291","1417","1850","244","24","142","137"
"2347",300029,"PORTSMOUTH REGIONAL HOSPITAL","3061","0","57","426","3232","343","51","43","75"
"2348",300034,"CATHOLIC MEDICAL CENTER","2051","0","54","288","308","389","372","69","95"
"2349",301300,"UPPER CONNECTICUT VALLEY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2350",301301,"COTTAGE HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2351",301302,"LITTLETON REGIONAL HEALTHCARE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2352",301303,"WEEKS MEDICAL CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2353",301304,"NEW LONDON HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2354",301306,"FRANKLIN REGIONAL HOSPITAL","263","45","35","133","153","33","0","1","2"
"2355",301307,"MEMORIAL HOSPITAL, THE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2356",301308,"VALLEY REGIONAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2357",301309,"MONADNOCK COMMUNITY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2358",301310,"ANDROSCOGGIN VALLEY HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2359",301311,"SPEARE MEMORIAL HOSPITAL","1133","108","18","54","21","62","0","0","3"
"2360",301312,"HUGGINS HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2361",310001,"HACKENSACK UNIVERSITY MEDICAL CENTER","6411","412","276","2534","4425","1777","318","371","631"
"2362",310002,"NEWARK BETH ISRAEL MEDICAL CENTER","2280","0","113","253","5225","475","195","151","125"
"2363",310003,"PALISADES MEDICAL CENTER","1700","116","19","511","59","149","9","26","6"
"2364",310005,"HUNTERDON MEDICAL CENTER","3345","62","154","620","121","429","52","121","447"
"2365",310006,"ST MARY'S GENERAL HOSPITAL","15","0","0","80","0","0","380","30","0"
"2366",310008,"HOLY NAME MEDICAL CENTER","2265","940","52","514","1662","815","139","59","184"
"2367",310009,"CLARA MAASS MEDICAL CENTER","3490","906","30","373","4119","671","49","190","89"
"2368",310010,"PENN MEDICINE PRINCETON MEDICAL CENTER","5454","9","196","1230","1272","728","33","355","449"
"2369",310011,"CAPE REGIONAL MEDICAL CENTER INC","3053","0","70","228","2787","157","25","18","65"
"2370",310012,"VALLEY HOSPITAL","6785","960","186","1059","2145","1216","275","131","284"
"2371",310014,"COOPER UNIVERSITY HOSPITAL","3759","64","235","584","1142","457","292","209","552"
"2372",310015,"MORRISTOWN MEDICAL CENTER","5783","14","525","2644","4968","1403","178","197","509"
"2373",310016,"CAREPOINT HEALTH-CHRIST HOSPITAL","3214","254","20","152","479","284","36","74","59"
"2374",310017,"CHILTON MEDICAL CENTER","1254","166","29","190","780","300","10","34","52"
"2375",310019,"ST JOSEPH'S UNIVERSITY MEDICAL CENTER","4589","473","168","1097","322","635","66","38","77"
"2376",310021,"ST FRANCIS MEDICAL CENTER","1390","107","35","169","829","89","136","8","23"
"2377",310022,"VIRTUA WEST JERSEY HOSPITALS VOORHEES","2157","0","33","375","252","918","57","141","265"
"2378",310024,"ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT RAHWAY","887","272","25","360","1962","211","35","52","71"
"2379",310025,"CAREPOINT HEALTH - BAYONNE MEDICAL CENTER","1402","0","25","85","0","261","36","26","74"
"2380",310027,"TRINITAS REGIONAL MEDICAL CENTER","4191","229","34","219","1857","316","21","55","123"
"2381",310028,"NEWTON MEDICAL CENTER","1413","0","54","493","2888","255","33","62","66"
"2382",310029,"OUR LADY OF LOURDES MEDICAL CENTER","1499","182","7","35","246","190","607","37","204"
"2383",310031,"DEBORAH HEART AND LUNG CENTER","0","0","0","0","0","0","595","35","34"
"2384",310032,"INSPIRA MEDICAL CENTER VINELAND","3411","0","168","761","781","519","59","51","138"
"2385",310034,"RIVERVIEW MEDICAL CENTER","2550","610","122","392","406","560","14","43","147"
"2386",310038,"ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL","3953","18","79","925","2687","771","624","207","416"
"2387",310040,"CAREPOINT HEALTH-HOBOKEN UNIVERSITY MEDICAL CENTER","0","85","0","185","3","96","0","2","1023"
"2388",310041,"COMMUNITY MEDICAL CENTER","1860","77","44","398","6126","767","115","70","246"
"2389",310044,"CAPITAL HEALTH MEDICAL CENTER - HOPEWELL","3737","594","63","481","2034","531","34","71","221"
"2390",310045,"ENGLEWOOD HOSPITAL AND MEDICAL CENTER","3573","801","72","819","1983","654","416","303","87"
"2391",310047,"SHORE MEDICAL CENTER","1323","92","49","627","1285","248","21","82","84"
"2392",310048,"ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL SOMERSET","2209","951","36","199","2970","381","24","72","82"
"2393",310050,"SAINT CLARE'S HOSPITAL/ DENVILLE CAMPUS","1196","472","78","476","188","471","31","90","64"
"2394",310051,"OVERLOOK MEDICAL CENTER","6171","427","90","991","7444","740","105","142","349"
"2395",310052,"OCEAN MEDICAL CENTER","1921","27","56","383","404","321","100","106","171"
"2396",310054,"HACKENSACK-UMC MOUNTAINSIDE","1","0","1","0","2966","0","1","0","4"
"2397",310057,"VIRTUA MEMORIAL HOSPITAL OF BURLINGTON COUNTY","1429","0","24","249","243","348","53","11","130"
"2398",310058,"BERGEN REGIONAL MEDICAL CENTER","950","49","77","0","4","3","26","0","3"
"2399",310060,"ST LUKE'S WARREN HOSPITAL","2823","1053","77","780","1236","92","14","8","23"
"2400",310061,"LOURDES MEDICAL CENTER OF BURLINGTON COUNTY","1936","0","100","811","2985","223","8","15","17"
"2401",310064,"ATLANTICARE REGIONAL MEDICAL CENTER - CITY CAMPUS","1483","0","47","652","408","253","144","63","176"
"2402",310069,"INSPIRA MEDICAL CENTER ELMER","609","79","49","313","128","76","0","1","2"
"2403",310070,"SAINT PETER'S UNIVERSITY HOSPITAL","2374","0","3","181","120","900","53","29","86"
"2404",310073,"JERSEY SHORE UNIVERSITY MEDICAL CENTER","2451","51","150","1339","423","658","68","151","255"
"2405",310074,"JERSEY CITY MEDICAL CENTER","2178","106","28","300","1155","248","42","10","70"
"2406",310075,"MONMOUTH MEDICAL CENTER","1846","0","75","750","1041","742","24","147","212"
"2407",310076,"SAINT BARNABAS MEDICAL CENTER","1518","244","89","388","5588","753","303","209","337"
"2408",310081,"INSPIRA MEDICAL CENTER WOODBURY","1399","0","112","306","653","294","45","92","55"
"2409",310083,"EAST ORANGE GENERAL HOSPITAL","554","416","89","252","8","59","162","20","89"
"2410",310084,"MONMOUTH MEDICAL CENTER-SOUTHERN CAMPUS","306","127","47","97","2031","86","23","14","18"
"2411",310086,"JEFFERSON STRATFORD HOSPITAL","4188","99","500","1815","380","657","28","494","275"
"2412",310091,"MEMORIAL HOSPITAL OF SALEM COUNTY","1384","530","23","40","1293","121","6","22","12"
"2413",310092,"CAPITAL HEALTH SYSTEM-FULD CAMPUS","363","0","18","24","28","22","27","4","51"
"2414",310096,"SAINT MICHAEL'S MEDICAL CENTER","547","481","0","98","50","154","598","88","259"
"2415",310108,"JFK MEDICAL CTR - ANTHONY M. YELENCSICS COMMUNITY","2616","449","117","831","3374","610","108","117","288"
"2416",310110,"ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL HAMILTON","1864","202","40","270","331","333","71","28","98"
"2417",310111,"CENTRASTATE MEDICAL CENTER","536","71","12","188","464","530","22","71","64"
"2418",310112,"BAYSHORE MEDICAL CENTER","2561","1","13","156","272","97","34","17","38"
"2419",310113,"SOUTHERN OCEAN MEDICAL CENTER","2375","0","81","353","113","124","21","33","22"
"2420",310115,"HACKETTSTOWN MEDICAL CENTER","1175","191","35","159","83","90","23","24","24"
"2421",310118,"HUDSON REGIONAL HOSPITAL","31","0","34","226","11","37","0","3","1"
"2422",310119,"UNIVERSITY HOSPITAL","2078","706","104","653","500","181","16","137","69"
"2423",310130,"HACKENSACK MERIDIAN HEALTH PASCACK VALLEY MEDICAL","760","0","40","213","1431","190","11","6","4"
"2424",320001,"UNM HOSPITAL","8419","1436","1198","1842","5655","688","316","190","974"
"2425",320002,"CHRISTUS ST VINCENT REGIONAL MEDICAL CENTER","1186","0","333","1551","395","431","38","287","125"
"2426",320003,"ALTA VISTA REGIONAL HOSPITAL","327","0","0","47","5","0","0","1","0"
"2427",320004,"GERALD CHAMPION REGIONAL MEDICAL CENTER","2689","267","128","155","1732","63","10","0","70"
"2428",320005,"SAN JUAN REGIONAL MEDICAL CENTER","1043","0","37","231","1489","231","168","33","360"
"2429",320006,"EASTERN NEW MEXICO MEDICAL CENTER","127","0","4","167","62","122","6","56","107"
"2430",320009,"LOVELACE MEDICAL CENTER","731","666","10","337","35","202","62","184","150"
"2431",320011,"PRESBYTERIAN ESPANOLA HOSPITAL","1203","4","39","106","32","22","0","0","0"
"2432",320016,"GILA REGIONAL MEDICAL CENTER","1074","176","68","245","76","83","0","62","15"
"2433",320017,"LOVELACE WOMEN'S HOSPITAL","4703","0","464","739","527","565","0","100","245"
"2434",320018,"MEMORIAL MEDICAL CENTER","1148","616","1189","534","1409","481","4632","92","186"
"2435",320021,"PRESBYTERIAN HOSPITAL","44958","7","163","1793","872","1112","130","311","564"
"2436",320022,"PLAINS REGIONAL MEDICAL CENTER","1403","30","18","27","49","113","0","6","15"
"2437",320030,"ARTESIA GENERAL HOSPITAL","595","0","87","241","27","59","0","28","0"
"2438",320033,"LOS ALAMOS MEDICAL CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2439",320038,"REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES","621","725","0","288","0","194","0","0","492"
"2440",320060,"ZUNI COMPREHENSIVE COMMUNITY HEALTH CENTER","0","0","0","0","0","0","0","0","0"
"2441",320063,"CARLSBAD MEDICAL CENTER","1674","235","22","75","99","43","10","7","20"
"2442",320065,"LEA REGIONAL MEDICAL CENTER","235","175","19","69","103","22","0","2","0"
"2443",320067,"GUADALUPE COUNTY HOSPITAL","0","0","0","0","0","0","0","0","0"
"2444",320074,"LOVELACE WESTSIDE HOSPITAL","76","0","1","555","94","53","1","149","47"
"2445",320084,"ROOSEVELT GENERAL HOSPITAL","790","0","2","0","17","0","0","0","0"
"2446",320085,"MOUNTAIN VIEW REGIONAL MEDICAL CENTER","1091","0","124","320","1811","183","566","132","92"
"2447",320086,"LOVELACE REGIONAL HOSPITAL - ROSWELL","1384","1863","89","416","31","165","32","6","5"
"2448",320089,"UNM SANDOVAL REGIONAL MEDICAL CENTER","623","0","29","290","252","216","0","4","95"
"2449",321305,"NOR-LEA HOSPITAL DISTRICT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2450",321307,"MINERS' COLFAX MEDICAL CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2451",321308,"CIBOLA GENERAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2452",321309,"MIMBRES MEMORIAL HOSPITAL","456","370","11","21","27","8","0","0","5"
"2453",321310,"HOLY CROSS HOSPITAL A DIV OF TAOS HEALTH SYSTEMS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2454",330003,"ALBANY MEMORIAL HOSPITAL","1560","70","31","679","39","246","206","49","69"
"2455",330004,"HEALTHALLIANCE HOSPITAL BROADWAY CAMPUS","917","0","126","93","2120","55","15","16","29"
"2456",330005,"KALEIDA HEALTH","14341","72","381","3226","1206","2442","738","238","454"
"2457",330006,"ST JOSEPH'S MEDICAL CENTER","970","78","49","1278","94","121","13","1","41"
"2458",330008,"WYOMING COUNTY COMMUNITY HOSPITAL","1248","300","20","112","156","59","0","10","4"
"2459",330009,"BRONX-LEBANON HOSPITAL CENTER","9305","279","64","448","6151","590","17","91","72"
"2460",330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC","6149","2127","321","1210","965","587","109","247","175"
"2461",330013,"ALBANY MEDICAL CENTER HOSPITAL","7119","669","231","843","996","846","443","398","578"
"2462",330014,"JAMAICA HOSPITAL MEDICAL CENTER","2531","261","52","148","257","341","42","23","30"
"2463",330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","337","710","6","1465","79","243","96","6","11"
"2464",330023,"VASSAR BROTHERS MEDICAL CENTER","2398","550","111","574","850","976","211","152","348"
"2465",330024,"MOUNT SINAI HOSPITAL","11459","629","237","2558","3961","1585","753","967","2495"
"2466",330027,"NASSAU UNIVERSITY MEDICAL CENTER","49","306","0","30","0","20","0","0","2"
"2467",330028,"RICHMOND UNIVERSITY MEDICAL CENTER","7","88","6","217","0","146","0","1","227"
"2468",330030,"NEWARK-WAYNE COMMUNITY HOSPITAL","1598","173","129","532","62","328","0","57","9"
"2469",330033,"CHENANGO MEMORIAL HOSPITAL, INC","446","385","97","221","135","58","0","3","2"
"2470",330043,"SOUTHSIDE HOSPITAL","3498","0","58","514","101","512","56","82","37"
"2471",330044,"FAXTON-ST LUKE'S HEALTHCARE","2942","781","66","314","136","244","27","22","71"
"2472",330045,"HUNTINGTON HOSPITAL","2709","434","88","936","239","482","129","188","136"
"2473",330046,"MOUNT SINAI WEST","6609","0","98","1492","285","1229","103","830","169"
"2474",330047,"ST MARY'S HOSPITAL AT AMSTERDAM","3402","145","0","1372","0","225","0","8","1324"
"2475",330049,"NORTHERN DUTCHESS HOSPITAL","1408","219","40","533","656","301","0","26","12"
"2476",330055,"NEW YORK-PRESBYTERIAN/QUEENS","4638","341","107","1391","3397","817","262","193","239"
"2477",330056,"BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS","4507","0","298","1501","772","676","331","46","102"
"2478",330057,"ST PETER'S HOSPITAL","6066","0","199","618","838","1305","152","88","442"
"2479",330058,"GENEVA GENERAL HOSPITAL","4130","637","217","1343","57","13","2","50","19"
"2480",330059,"MONTEFIORE MEDICAL CENTER","56915","3427","5274","13258","20025","13163","1026","4644","2686"
"2481",330061,"LAWRENCE HOSPITAL CENTER","2044","81","38","699","244","274","11","23","87"
"2482",330065,"NIAGARA FALLS MEMORIAL MEDICAL CENTER","2274","0","79","419","208","276","45","21","32"
"2483",330073,"UNITED MEMORIAL MEDICAL CENTER","3362","669","223","833","1947","121","0","43","62"
"2484",330074,"F F THOMPSON HOSPITAL","5046","1343","338","924","375","301","38","145","118"
"2485",330078,"SISTERS OF CHARITY HOSPITAL","9516","2","145","1188","803","1050","48","654","238"
"2486",330079,"ADIRONDACK MEDICAL CENTER","2767","177","62","309","58","247","17","35","17"
"2487",330080,"LINCOLN MEDICAL & MENTAL HEALTH CENTER","2311","242","45","166","734","343","7","55","51"
"2488",330084,"ALICE HYDE MEDICAL CENTER","829","165","0","674","1","684","0","0","93"
"2489",330085,"AURELIA OSBORN FOX MEMORIAL HOSPITAL","1861","1129","12","79","202","81","0","7","52"
"2490",330086,"MONTEFIORE MOUNT VERNON HOSPITAL","505","87","17","96","15","44","8","4","6"
"2491",330088,"EASTERN LONG ISLAND HOSPITAL","721","371","38","69","23","4","3","0","2"
"2492",330090,"ARNOT OGDEN MEDICAL CENTER","375","0","226","603","189","213","48","89","10"
"2493",330094,"COLUMBIA MEMORIAL HOSPITAL","3575","682","4210","371","345","235","276","47","87"
"2494",330096,"JONES MEMORIAL HOSPITAL","496","831","87","151","52","70","0","19","13"
"2495",330100,"N Y EYE AND EAR INFIRMARY","0","24966","0","0","0","0","0","0","0"
"2496",330101,"NEW YORK-PRESBYTERIAN HOSPITAL","28664","4373","641","3912","4040","4629","1135","2848","1996"
"2497",330102,"KENMORE MERCY HOSPITAL","3720","0","185","693","237","108","0","11","67"
"2498",330103,"OLEAN GENERAL HOSPITAL","3356","727","374","697","137","279","303","24","31"
"2499",330104,"NYACK HOSPITAL","615","77","28","320","1363","125","3","14","25"
"2500",330106,"NORTH SHORE UNIVERSITY HOSPITAL","5238","3872","627","2101","4075","2729","366","332","1699"
"2501",330107,"PECONIC BAY MEDICAL CENTER","646","874","44","508","77","176","29","104","38"
"2502",330108,"ST JOSEPH'S HOSPITAL, INC","2530","0","0","0","0","0","0","0","0"
"2503",330111,"BERTRAND CHAFFEE HOSPITAL","1148","0","6","4","20","9","0","0","331"
"2504",330115,"ONEIDA HEALTHCARE","3722","0","142","187","94","343","0","158","20"
"2505",330119,"LENOX HILL HOSPITAL","2369","5340","350","3063","1454","1530","224","1977","301"
"2506",330125,"ROCHESTER GENERAL HOSPITAL","8047","293","270","1217","1888","2031","406","214","600"
"2507",330126,"ORANGE REGIONAL MEDICAL CENTER","3359","1170","23","216","339","667","110","98","313"
"2508",330127,"JACOBI MEDICAL CENTER","2258","227","68","43","2955","253","34","41","110"
"2509",330128,"ELMHURST HOSPITAL CENTER","2885","297","60","314","698","341","19","77","99"
"2510",330132,"TLC NETWORK","885","12","24","118","36","2","1","0","1"
"2511",330135,"BON SECOURS COMMUNITY HOSPITAL","1676","0","33","315","252","36","182","12","2"
"2512",330136,"MARY IMOGENE BASSETT HOSPITAL","9465","882","630","1484","13533","1092","179","202","271"
"2513",330140,"ST JOSEPH'S HOSPITAL HEALTH CENTER","4943","0","348","1074","8500","1111","249","257","473"
"2514",330141,"BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER","968","377","925","2235","3804","137","219","0","92"
"2515",330144,"IRA DAVENPORT MEMORIAL HOSPITAL, INC","311","0","41","45","64","0","0","0","1"
"2516",330151,"ST JAMES MERCY HOSPITAL","832","91","181","31","15","65","24","0","0"
"2517",330153,"ELLIS HOSPITAL","5186","1454","127","1631","1041","825","22","166","183"
"2518",330157,"SAMARITAN MEDICAL CENTER","4203","820","119","1728","445","544","8","143","62"
"2519",330158,"GOOD SAMARITAN HOSPITAL OF SUFFERN","1858","944","883","698","799","487","988","72","63"
"2520",330160,"STATEN ISLAND UNIVERSITY HOSPITAL","6058","2179","392","1166","3341","715","156","124","221"
"2521",330162,"NORTHERN WESTCHESTER HOSPITAL","2998","300","69","932","1945","795","22","229","173"
"2522",330163,"EASTERN NIAGARA HOSPITAL","1707","572","0","77","45","224","7","18","6"
"2523",330164,"HIGHLAND HOSPITAL","3816","83","40","327","997","1227","67","12","265"
"2524",330166,"WESTFIELD MEMORIAL HOSPITAL, INC","534","401","64","34","1","17","0","0","114"
"2525",330167,"NYU WINTHROP HOSPITAL","6334","712","506","1229","1467","2204","166","583","334"
"2526",330169,"MOUNT SINAI BETH ISRAEL","6597","0","94","2767","243","961","205","441","214"
"2527",330175,"CORTLAND REGIONAL MEDICAL CENTER, INC","2253","122","80","171","2218","272","0","12","27"
"2528",330180,"SAMARITAN HOSPITAL","5463","807","320","665","134","242","708","101","86"
"2529",330181,"GLEN COVE HOSPITAL","839","213","11","284","209","73","7","20","72"
"2530",330182,"ST FRANCIS HOSPITAL, ROSLYN","2271","596","94","1012","530","421","640","207","240"
"2531",330184,"MONTEFIORE NEW ROCHELLE HOSPITAL","2789","0","19","467","189","113","12","53","51"
"2532",330185,"JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON","2232","1798","160","682","159","479","34","300","41"
"2533",330188,"MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER","2161","0","101","264","211","211","49","71","9"
"2534",330191,"GLENS FALLS HOSPITAL","4411","0","453","1368","604","727","86","208","190"
